ImageNumber,ObjectNumber,Intensity_IntegratedIntensityEdge_Spots_eroded,Intensity_IntegratedIntensity_Spots_eroded,Intensity_LowerQuartileIntensity_Spots_eroded,Intensity_MADIntensity_Spots_eroded,Intensity_MassDisplacement_Spots_eroded,Intensity_MaxIntensityEdge_Spots_eroded,Intensity_MaxIntensity_Spots_eroded,Intensity_MeanIntensityEdge_Spots_eroded,Intensity_MeanIntensity_Spots_eroded,Intensity_MedianIntensity_Spots_eroded,Intensity_MinIntensityEdge_Spots_eroded,Intensity_MinIntensity_Spots_eroded,Intensity_StdIntensityEdge_Spots_eroded,Intensity_StdIntensity_Spots_eroded,Intensity_UpperQuartileIntensity_Spots_eroded,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_Spots_Primary_Objects
3,57,0.03270008438266814,0.7310749974567443,0.0,0.0020141908898949623,0.8513183499830871,0.007644770201295614,0.05891508236527443,0.0007604670786667009,0.009254113891857523,0.0020141908898949623,0.0,0.0,0.001569319007457782,0.014938631912832035,0.009971770690754056,646.5949367088608,776.4303797468355,57,1053
3,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,58,0
3,59,0.014236667659133673,0.12022583489306271,0.0005035477224737406,0.0035858701448887587,0.2285145351485443,0.005020218435674906,0.027771420776844025,0.0011863889715944727,0.006011291744653135,0.0035858701448887587,0.0,0.0,0.0015290414137357593,0.007877917708264045,0.010116731747984886,958.05,854.75,59,1175
3,60,0.07330434233881533,0.4377203101757914,0.002029449911788106,0.002410925691947341,0.9115402827275638,0.0057984283193945885,0.04255741089582443,0.0022213437072368283,0.006632125911754415,0.004440375603735447,0.0,0.0,0.0017892436017504262,0.008112990380671585,0.007568474858999252,551.0151515151515,871.1060606060606,60,1189
3,61,0.02894636453129351,0.19201953313313425,0.0,0.0009994659340009093,1.2901718757774763,0.0077821011655032635,0.053177691996097565,0.0012060985221372296,0.005486272375232407,0.0009994659340009093,0.0,0.0,0.002087246419357887,0.010393275271753799,0.007297627395018935,646.3142857142857,896.1714285714286,61,1233
4,1,1.3230792849790305,41.5160297958646,0.0069733732379972935,0.008964675478637218,2.4697846951123883,0.05571068823337555,0.062485694885253906,0.005271232211071834,0.018264861326821206,0.01461051357910037,0.0,0.0,0.008467761223176922,0.014695232869885303,0.025925077497959137,426.5851297844259,71.62120545534536,1,167
4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,2,0
4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,3,0
4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,4,0
4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,5,0
4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,6,0
4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,7,0
4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,8,0
4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,9,0
4,10,0.019851987715810537,0.03254749393090606,0.0020981155103072524,0.0014343480579555035,0.022339165258682236,0.010360876098275185,0.01269550621509552,0.0033086646193017564,0.004649641990129437,0.002868696115911007,0.0,0.0,0.0033072373651260975,0.004490500559383073,0.010944533627480268,345.2857142857143,181.0,10,271
4,11,0.02665751171298325,0.02665751171298325,0.0026550698094069958,0.0019073777366429567,0.24490664896772307,0.008163576945662498,0.008163576945662498,0.004442918618830542,0.004442918618830542,0.004455634392797947,0.00254825665615499,0.00254825665615499,0.0021160477081544533,0.0021160477081544533,0.007171740522608161,442.0,178.5,11,270
4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,12,0
4,13,0.1875486420467496,0.7069199734833091,0.00221255817450583,0.0027084765024483204,0.45838226672613513,0.006851301062852144,0.031387809664011,0.0026792663149535654,0.005940503978851337,0.0045090410858392715,0.0,0.0,0.001926405494828381,0.005443238156032539,0.009224079083651304,387.88235294117646,200.9075630252101,13,286
4,14,0.026123446179553866,0.2121919619385153,0.0009231708245351911,0.005249103764072061,0.17403864769161348,0.007965209893882275,0.01876859739422798,0.0017415630786369245,0.00707306539795051,0.0056916153989732265,0.0,0.0,0.002333994524102823,0.006572877293605926,0.012100404128432274,798.6333333333333,220.63333333333333,14,313
4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,15,0
4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,16,0
4,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,17,0
4,18,0.0644998864736408,0.13105974136851728,0.0015259021893143654,0.0032959487289190292,0.3940831337738432,0.008361943997442722,0.01345845777541399,0.00322499432368204,0.0050407592834045105,0.004364080261439085,0.0,0.0,0.0025722940539911793,0.0040998764222674716,0.00871290173381567,385.38461538461536,241.6153846153846,18,348
4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,19,0
4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,20,0
4,21,0.35619135363958776,6.836545409169048,0.0030975814443081617,0.0049134052824229,0.8838913914611353,0.019668878987431526,0.062485694885253906,0.002619054070879322,0.011827933233856485,0.006851301062852144,0.0,0.0,0.0031685246898404376,0.013261196742369653,0.016166933812201023,343.3771626297578,232.2076124567474,21,388
4,22,0.16855115769430995,0.584206918720156,0.0015716792549937963,0.0023804076481610537,0.5785946592534345,0.010833906009793282,0.02201876789331436,0.0023409883013098603,0.005036266540691,0.003433279925957322,0.0,0.0,0.0022909515512280114,0.005133784909548698,0.0061799040995538235,542.9913793103449,236.63793103448276,22,326
4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,23,0
4,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,24,0
4,25,0.4319829100277275,6.037674578139558,0.003830014495179057,0.0025787746999412775,3.4218994950851376,0.02049286663532257,0.03857480734586716,0.003401440236438799,0.007923457451626717,0.005859464406967163,0.0,0.0,0.003329933883562913,0.005979700346504718,0.01043717097491026,195.98031496062993,272.4724409448819,25,413
4,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,26,0
4,27,1.9001297210343182,14.061356614343822,0.006569009041413665,0.006454566027969122,3.2394655068660527,0.062485694885253906,0.062485694885253906,0.009406582777397615,0.015054985668462336,0.011963073164224625,0.0,0.0,0.0116248988932739,0.012758573974860457,0.019790951162576675,769.737687366167,279.29550321199144,27,567
4,28,0.4359197411686182,2.4333715070970356,0.002689402608666569,0.0018768596928566694,3.578629115869728,0.009002823382616043,0.03526359796524048,0.002886885703103432,0.005517849222442257,0.0042114900425076485,0.0,0.0,0.0016523883600713953,0.004627633061076152,0.006851301062852144,263.4557823129252,269.73696145124717,28,453
4,29,0.41048294887878,2.2861982348840684,0.002731364918872714,0.0027313651517033577,3.6276934799506413,0.021774623543024063,0.039078354835510254,0.0037316631716252727,0.006724112455541377,0.005020218435674906,0.0,0.0,0.0034692791408100095,0.0060636898830560585,0.009063859470188618,175.21470588235294,274.08235294117645,29,437
4,30,1.715480281971395,14.370718015823513,0.008346685208380222,0.008087282069027424,4.918467789977246,0.062485694885253906,0.062485694885253906,0.012341584762384138,0.01918653940697398,0.015411612577736378,0.0,0.0,0.013280921522830664,0.014872382301579324,0.025379567872732878,786.241655540721,275.3150867823765,30,444
4,31,0.2755931962747127,1.4125124118290842,0.002517738612368703,0.0014801251236349344,2.1332170939811363,0.007492179982364178,0.018234530463814735,0.0025283779474744284,0.004586079259185338,0.0035553521011024714,0.0,0.0,0.0012863036908013624,0.0033810402003622087,0.0056916153989732265,171.22402597402598,299.1461038961039,31,582
4,32,0.024551766691729426,0.024551766691729426,0.002677958400454372,0.002586404327303171,0.06513942447336515,0.008957046084105968,0.008957046084105968,0.004910353338345885,0.004910353338345885,0.006370641756802797,0.0007019150070846081,0.0007019150070846081,0.00331346986143336,0.00331346986143336,0.008838788606226444,879.2,287.6,32,527
4,33,0.025452048983424902,0.06416418729349971,0.0007629510946571827,0.0034103915095329285,0.21640957373091654,0.013534752652049065,0.021652551367878914,0.0028280054426027667,0.004935706714884593,0.003776608034968376,0.0,0.0,0.004054875998907092,0.00604788956491335,0.006977187818847597,149.3846153846154,297.38461538461536,33,555
4,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,34,0
4,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,35,0
4,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,36,0
4,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,37,0
4,38,0.01234454894438386,0.06738384207710624,0.0,0.0022201876854524016,0.10098681669987145,0.007522698026150465,0.024383917450904846,0.0013716165493759844,0.005183372467469711,0.0022201876854524016,0.0,0.0,0.0023541511037952537,0.007187255862614552,0.011242084787227213,631.3846153846154,323.38461538461536,38,609
4,39,0.3179675021674484,0.8800183248240501,0.0019531548023223877,0.0022735942620784044,0.07800034278991604,0.00950637087225914,0.0319066159427166,0.0028389955550665036,0.005000104118318466,0.003707942320033908,0.0,0.0,0.0023241911410893084,0.004688651058432645,0.006958113983273506,737.4034090909091,312.29545454545456,39,577
4,40,0.06167696719057858,0.3674982851371169,0.0020599679555743933,0.004028381779789925,0.8010441678326213,0.00714122224599123,0.023361561819911003,0.002284332118169577,0.007067274714175325,0.005844205617904663,0.0,0.0,0.0021623342531101025,0.006406410738195726,0.009872587397694588,865.9230769230769,317.61538461538464,40,605
4,41,0.01557946135289967,0.03187609766609967,0.0024109254591166973,0.0030060273129493,0.05157820216826739,0.007751583121716976,0.016296636313199997,0.003115892270579934,0.005312682944349945,0.0030060273129493,0.0,0.0,0.0025438286062570994,0.00543341509888803,0.012024109717458487,828.1666666666666,308.8333333333333,41,590
4,42,0.009994659572839737,0.5009079172741622,0.0,0.004242008319124579,0.03833583209747984,0.005600061267614365,0.0471046008169651,0.0005260347143599862,0.01164902133195726,0.004242008319124579,0.0,0.0,0.0013290836596834144,0.013962024408957425,0.020157168619334698,911.6744186046511,307.8139534883721,42,587
4,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,43,0
4,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,44,0
4,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,45,0
4,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,46,0
4,47,0.05674830265343189,0.30469215335324407,0.0,0.003753719385713339,2.5149373156990835,0.008560311049222946,0.02725261263549328,0.0018305904081752223,0.006347753194859251,0.003753719385713339,0.0,0.0,0.0023194214655302184,0.007826065564427583,0.00952162966132164,768.3541666666666,357.6458333333333,47,636
4,48,0.13719386653974652,0.21588464360684156,0.0019226367585361004,0.002197299152612686,1.0205699394796708,0.011276417411863804,0.023285267874598503,0.0038109407372151813,0.00502057310713585,0.003662165254354477,0.0,0.0,0.0027757265509828466,0.004730876595958274,0.006755932001397014,395.09302325581393,360.2325581395349,48,642
4,49,0.04289311170578003,0.05838101916015148,0.004425116523634642,0.001922636991366744,0.2444125582125763,0.00802624598145485,0.008117799647152424,0.004765901300642226,0.005307365378195589,0.005447470815852284,0.0012664988171309233,0.0012664988171309233,0.0021372317914326085,0.002254327854008395,0.007534142350777984,291.6363636363636,341.09090909090907,49,626
4,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,50,0
4,51,0.03091477882117033,0.03677424322813749,0.0022278171963989735,0.0025329971686005592,0.10861317204678662,0.0079499501734972,0.0079499501734972,0.004416396974452904,0.004596780403517187,0.005416953004896641,0.00158693827688694,0.00158693827688694,0.002311511338077177,0.0022142642916257414,0.0064850845374166965,615.875,358.125,51,640
4,52,0.011337453266605735,0.06778057641349733,0.0,0.0025864042108878493,0.18680081737503967,0.006164644844830036,0.033890288323163986,0.0014171816583257169,0.006161870583045212,0.0025864042108878493,0.0,0.0,0.0022933685208469923,0.009789206453719983,0.010116731747984886,946.0,379.0,52,665
4,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,53,0
4,54,0.020233463030308485,0.2092622290365398,0.0005188067443668842,0.002517738612368703,1.562662818979143,0.0027924010064452887,0.05058365687727928,0.0010116731515154242,0.0065394446573918685,0.002517738612368703,0.0,0.0,0.0009931513486196508,0.010173939917780655,0.008941787295043468,560.46875,408.65625,54,727
4,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,55,0
4,56,0.04272526130080223,0.39424735330976546,0.0009155413135886192,0.0032349126413464546,2.1134786821549256,0.005584802012890577,0.062485694885253906,0.0015824170852148974,0.008570594637168815,0.0032349126413464546,0.0,0.0,0.0016496470619495633,0.012133170935216443,0.01427481509745121,288.2608695652174,434.6304347826087,56,749
4,57,0.022384985582903028,0.04104676959104836,0.001495384145528078,0.002197299152612686,0.18529505759580317,0.009018082171678543,0.018661784008145332,0.003197855083271861,0.005130846198881045,0.003402761882171035,0.0,0.0,0.0027320512335374278,0.005717191051644808,0.009018082171678543,551.875,437.875,57,750
4,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,58,0
4,59,0.006958113983273506,0.030579080805182457,0.0,0.0,0.05816938246476866,0.006958113983273506,0.02362096682190895,0.0011596856638789177,0.004368440115026065,0.0,0.0,0.0,0.0025931359769652326,0.00821829440539274,0.011123827192932367,870.0,458.7142857142857,59,762
4,60,0.02465857961215079,0.5415732036344707,0.0005111772334203124,0.004829480545595288,0.09141283171769145,0.005371175706386566,0.062485694885253906,0.0012978199795868836,0.013209102527670017,0.004829480545595288,0.0,0.0,0.0016812023597090988,0.01771404037641826,0.019642175640910864,356.9512195121951,472.7560975609756,60,769
4,61,0.03044174867682159,0.08163576829247177,0.0009651331347413361,0.004379339283332229,0.07285644168683732,0.007202258333563805,0.016296636313199997,0.002767431697892872,0.005442384552831451,0.005447470815852284,0.0,0.0,0.0027426542869117432,0.005159146436460879,0.01043717097491026,414.4,464.4,61,767
4,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,62,0
4,63,0.010879682842642069,0.03778133960440755,0.0,0.0014190890360623598,0.22746714211673313,0.008896009996533394,0.018005646765232086,0.001813280473773678,0.004722667450550944,0.0014190890360623598,0.0,0.0,0.0032078977012431763,0.0061885495971799485,0.008896009996533394,593.5,499.0,63,786
4,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,64,0
4,65,0.05183489853516221,0.0805218587629497,0.0017547875177115202,0.0037232013419270515,0.5006223002726361,0.0160524919629097,0.01884489133954048,0.004319574877930184,0.0057515613402106935,0.00396734569221735,0.0,0.0,0.004429851608691141,0.005658480288848569,0.009277485311031342,417.7142857142857,515.7142857142857,65,803
4,66,0.28268864192068577,1.433356235967949,0.002067597466520965,0.0030212863348424435,0.15157582970329292,0.00781261920928955,0.030960556119680405,0.0025467445218079797,0.006314344651841186,0.004547188524156809,0.0,0.0,0.0020470568516345235,0.005783515707133309,0.009113450767472386,456.62555066079295,511.7136563876652,66,784
4,67,0.06878767092712224,0.1327687504235655,0.0012169069959782064,0.0046234834007918835,0.08327481300734574,0.014663919806480408,0.021133745089173317,0.00429922943294514,0.006322321448741215,0.005569543223828077,0.0,0.0,0.0043729761549435985,0.0057602243807692724,0.010421911953017116,509.76190476190476,547.2380952380952,67,838
4,68,0.054657817585393786,0.3494926393032074,0.0006027313647791743,0.004219119669869542,1.9324619737640918,0.012497139163315296,0.062485694885253906,0.0022774090660580746,0.008524210714712375,0.004219119669869542,0.0,0.0,0.002897595012615205,0.012284172903589664,0.012211032444611192,546.0731707317074,544.9024390243902,68,828
4,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,69,0
4,70,0.13548485632054508,1.3543602761346847,0.0016365300980396569,0.004280155757442117,0.50384966667855,0.008545052260160446,0.062485694885253906,0.0019635486423267403,0.00885202794859271,0.0053482872899621725,0.0,0.0,0.0021452880613158885,0.010628116073236592,0.012798504903912544,569.0326797385621,593.8235294117648,70,892
4,71,0.027679865714162588,0.23712520115077496,0.0014877546345815063,0.0030212863348424435,0.28150882290075985,0.00334172579459846,0.02688639611005783,0.001537770317453477,0.006408789220291215,0.003433279925957322,0.0,0.0,0.0012052111285540254,0.006605306055707997,0.010032807011157274,602.5405405405405,610.7837837837837,71,915
4,72,0.07228198810480535,0.717097737127915,0.0028534370940178633,0.004493782063946128,0.23495033281487357,0.0060883499681949615,0.05531395599246025,0.0026771106705483464,0.012154198934371441,0.005241474136710167,0.0,0.0,0.0020536027039389287,0.014841976612173353,0.01716640032827854,658.542372881356,618.3389830508474,72,943
4,73,0.520027469843626,4.118104855995625,0.0019493400468491018,0.003356984816491604,2.1983310684272275,0.0315556563436985,0.062485694885253906,0.0026397333494600304,0.00905077990328709,0.004852368962019682,0.0,0.0,0.0033429355251092564,0.012122993238995157,0.010624093934893608,519.0747252747253,648.0153846153846,73,1042
4,74,1.4536659920122474,31.084184171631932,0.006858930457383394,0.008880751207470894,2.2787698742745293,0.054627299308776855,0.062485694885253906,0.006375728035141436,0.018263327950430043,0.014679179526865482,0.0,0.0,0.00942447216915923,0.015465209434992746,0.024933241307735443,578.7367802585194,642.0182138660399,74,1003
4,75,0.07248035445809364,0.5885252156294882,0.0,0.003997863736003637,0.33021116427048114,0.009719996713101864,0.062485694885253906,0.0021317751311204012,0.009808753593824803,0.003997863736003637,0.0,0.0,0.0027935253026723414,0.015167281848115203,0.012130922637879848,564.4666666666667,675.8,75,1090
4,76,0.022125581977888942,0.21994354319758713,0.001544975966680795,0.006263828603550792,0.07877092809804753,0.0061799040995538235,0.026596475392580032,0.001580398712706353,0.00814605715546619,0.006263828603550792,0.0,0.0,0.0017831217468226063,0.008209947028992923,0.014065003488212824,619.4074074074074,690.2592592592592,76,1100
4,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,77,0
4,78,0.02351415273733437,0.08474860875867307,0.0015793087659403682,0.0017318989848718047,0.23629210099920891,0.005737392231822014,0.04266422614455223,0.0026126836374815968,0.0065191237506671594,0.004615854122675955,0.0,0.0,0.002113468211555068,0.01068602831337827,0.006229495746083558,269.61538461538464,729.6153846153846,78,1123
4,79,0.14947738009504974,1.1792477346025407,0.0009231708245351911,0.0057526512537151575,2.0289330083618755,0.024261845275759697,0.062485694885253906,0.00276809963138981,0.011021006865444306,0.006454566260799766,0.0,0.0,0.004333610569750592,0.014137094831796993,0.015007248148322105,540.7850467289719,739.3177570093458,79,1125
4,80,0.08381780795753002,0.3228809058200568,0.002689402608666569,0.001968414057046175,0.13934714498184778,0.006378271151334047,0.026001373305916786,0.002703800256694517,0.0051250937431755045,0.004440375603735447,0.0,0.0,0.001659095917185513,0.003987144658576237,0.006527046789415181,575.1111111111111,770.6031746031746,80,1157
4,81,0.06546120531857014,1.430579093284905,0.0002517738612368703,0.006271458230912685,2.2843035300341388,0.006271458230912685,0.06062409281730652,0.0010910200886428355,0.010366515168731195,0.006271458230912685,0.0,0.0,0.001765226645710722,0.012576376231076693,0.01507591363042593,647.5579710144928,775.7826086956521,81,1168
4,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,82,0
4,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,83,0
4,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,84,0
4,85,0.045212482335045934,0.4729228678625077,0.0,0.001983672846108675,0.5856234739282716,0.009018082171678543,0.062485694885253906,0.0011898021667117351,0.00762778819133077,0.001983672846108675,0.0,0.0,0.001987910884392376,0.013162957130872677,0.010162508580833673,638.6612903225806,822.5483870967741,85,1259
4,86,0.0276493476703763,0.04229800868779421,0.002029449911788106,0.004699778277426958,0.23072587268236053,0.009781032800674438,0.014648661017417908,0.003949906810053757,0.005287251085974276,0.00508125452324748,0.0,0.0,0.003248819703630125,0.004664215236212846,0.009781032800674438,996.875,832.875,86,1273
4,87,0.05151445814408362,0.2171511414926499,0.0,0.002563515678048134,1.62063350538959,0.014358739368617535,0.05281147360801697,0.002575722907204181,0.006580337620989391,0.002563515678048134,0.0,0.0,0.004250736297841687,0.010055044517679915,0.010715648299083114,572.6363636363636,837.8181818181819,87,1290
4,88,0.3095597801730037,1.6692301866132766,0.003826199739705771,0.004852368962019682,1.8653028831260972,0.01757839322090149,0.04476996883749962,0.004620295226462742,0.009877101695936547,0.008667124435305595,0.0,0.0,0.00403186854526895,0.008044456124820902,0.013843747787177563,989.0414201183432,878.6745562130177,88,1376
4,89,0.7894560212735087,9.149065445875749,0.0032043945975601673,0.0038147554732859135,3.8475124524986413,0.025803005322813988,0.062485694885253906,0.003432417483797864,0.010268311387065935,0.006225680932402611,0.0,0.0,0.003960628390843507,0.010696637811992874,0.013767452910542488,539.0987654320987,862.2884399551066,89,1310
4,90,0.1530327321961522,0.5837644056882709,0.0013885709922760725,0.0028534370940178633,0.24102611594766996,0.00759899290278554,0.030853742733597755,0.0025087333146910197,0.00577984560087397,0.0038605325389653444,0.0,0.0,0.002278810991160433,0.006227902204791081,0.008377203019335866,654.4455445544554,899.1584158415842,90,1424
4,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,91,0
4,92,0.04538033250719309,0.07330434233881533,0.0002517738612368703,0.0034943160135298967,0.3199048945926942,0.0158083476126194,0.0158083476126194,0.003781694375599424,0.004886956155921022,0.0034943160135298967,0.0,0.0,0.005018451168051494,0.005334374546397341,0.011898222379386425,943.0666666666667,973.6,92,1542
4,93,0.6012054719030857,10.54824149562046,0.002685587853193283,0.0036163884215056896,0.7554313910612809,0.029800869524478912,0.062485694885253906,0.0032322874833499234,0.008227957484883353,0.005584802012890577,0.0,0.0,0.004640146155862778,0.009106247261846941,0.010353246238082647,651.8923556942277,1002.2472698907957,93,1622
5,1,0.02464332082308829,0.045777065912261605,0.002117189287673682,0.0028686962323263288,0.10596440897059624,0.008285649120807648,0.015274280682206154,0.003520474403298327,0.005086340656917956,0.004455634509213269,0.0010070954449474812,0.0010070954449474812,0.002417218430050421,0.0042486078338329555,0.0076791029423475266,365.1111111111111,24.333333333333332,1,21
5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,2,0
5,3,2.5627527323085815,46.85569558967836,0.010116731747984886,0.011352712288498878,3.9981939253985557,0.05206378176808357,0.062485694885253906,0.011046347984088713,0.023404443351487694,0.021255817264318466,0.0,0.0,0.012763853481157843,0.01640063261098446,0.03291371092200279,430.5554445554446,69.93906093906094,3,62
5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,4,0
5,5,1.4242618437856436,9.519111979752779,0.006393530406057835,0.009361409582197666,2.817185501582461,0.053253985941410065,0.062485694885253906,0.013310858353136857,0.017089967647671057,0.014457923360168934,0.0,0.0,0.013001127588561312,0.013077821206155619,0.02561989799141884,403.8994614003591,82.21543985637344,5,82
5,6,0.12419318035244942,0.46453040884807706,0.0024414435029029846,0.004333562217652798,0.6536035580187326,0.018356602638959885,0.040497444570064545,0.00459974742046109,0.009108439389177981,0.006408789195120335,0.0,0.0,0.004938653112427598,0.0089143400747961,0.012100404594093561,400.6666666666667,100.6078431372549,6,174
5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,7,0
5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,8,0
5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,9,0
5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,10,0
5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,11,0
5,12,0.022125581745058298,0.0377813377417624,0.00032043945975601673,0.00492103467695415,0.28891555133752683,0.01112382672727108,0.0156557559967041,0.0036875969575097165,0.0053973339631089145,0.005195697071030736,0.0,0.0,0.004049429920495468,0.005620901331831129,0.012256809044629335,394.2857142857143,178.0,12,233
5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,13,0
5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,14,0
5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,15,0
5,16,0.08891432057134807,0.24966811598278582,0.0019989318680018187,0.00254825665615499,0.09156550990624047,0.011978331953287125,0.026413366198539734,0.0031755114489767167,0.005944478951971091,0.003265430685132742,0.0,0.0,0.002908484770688864,0.005964866999903872,0.00872816052287817,365.4761904761905,191.04761904761904,16,244
5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,17,0
